emp_id,emp_name,gender,age,department,designation,salary,experience,joining_date,city,state,manager_name,performance_rating,attendance_percentage,active,Experience_Level,attendance_status
589,Employee_589,Female,25,Marketing,Manager,45000,0,12/08/2024,Jaipur,Maharashtra,Neha,5,97.0,true,Junior,Excellent
613,Employee_613,Female,36,HR,Engineer,70000,1,05/09/2024,Pune,Delhi,Amit,6,88.0,false,Junior,Needs Improvement
638,Employee_638,Female,25,Marketing,Executive,70000,1,09-30-2024,Delhi,Delhi,Not Assigned,4,88.0,true,Junior,Needs Improvement
658,Employee_658,Male,25,HR,Analyst,15000,5,20/10/2024,Pune,Maharashtra,Not Assigned,6,110.0,true,Senior,Excellent
676,Employee_676,Female,36,Marketing,Executive,15000,0,07/11/2024,Jaipur,Maharashtra,Neha,4,110.0,false,Junior,Excellent
697,Employee_697,Male,25,IT,Engineer,25000,5,28/11/2024,Delhi,Gujarat,Neha,6,110.0,false,Senior,Excellent
758,Employee_758,Female,36,HR,Analyst,15000,1,02-28-2023,Delhi,Gujarat,Rohit,6,88.0,true,Junior,Needs Improvement
761,Employee_761,Male,42,HR,Executive,15000,3,03-03-2023,Jaipur,Maharashtra,Not Assigned,3,110.0,false,Mid Level,Excellent
799,Employee_799,Female,25,HR,Executive,45000,1,10/04/2023,Jaipur,Gujarat,Neha,4,110.0,true,Junior,Excellent
801,Employee_801,Female,30,HR,Executive,25000,1,2023-04-12,Pune,Maharashtra,Neha,4,92.0,true,Junior,Excellent
814,Employee_814,Male,24,HR,Executive,25000,1,25/04/2023,Mumbai,Delhi,Rohit,6,92.0,true,Junior,Excellent
817,Employee_817,Female,24,HR,Analyst,25000,3,28/04/2023,Pune,Rajasthan,Not Assigned,4,97.0,false,Mid Level,Excellent
867,Employee_867,Female,24,Sales,Engineer,25000,3,2023-06-17,Jaipur,Maharashtra,Amit,6,97.0,true,Mid Level,Excellent
875,Employee_875,Female,24,HR,Engineer,25000,3,06-25-2023,Ahmedabad,Rajasthan,Amit,4,97.0,true,Mid Level,Excellent
885,Employee_885,Male,30,HR,Analyst,25000,3,2023-07-05,Pune,Delhi,Amit,5,92.0,false,Mid Level,Excellent
893,Employee_893,Male,36,IT,Analyst,45000,1,07-13-2023,Jaipur,Delhi,Amit,4,110.0,false,Junior,Excellent
953,Employee_953,Female,36,Marketing,Executive,15000,0,09-11-2023,Mumbai,Delhi,Neha,3,110.0,false,Junior,Excellent
975,Employee_975,Male,30,Finance,Manager,15000,5,2023-10-03,Pune,Maharashtra,Rohit,3,88.0,true,Senior,Needs Improvement
989,Employee_989,Male,30,Sales,Analyst,15000,3,10-17-2023,Pune,Rajasthan,Neha,4,92.0,true,Mid Level,Excellent
990,Employee_990,Female,36,HR,Manager,45000,3,2023-10-18,Ahmedabad,Rajasthan,Rohit,0,92.0,true,Mid Level,Excellent
991,Employee_991,Male,42,HR,Engineer,70000,5,19/10/2023,Ahmedabad,Rajasthan,Not Assigned,5,97.0,true,Senior,Excellent
999,Employee_999,Male,30,Sales,Analyst,15000,0,2023-10-27,Ahmedabad,Gujarat,Amit,5,110.0,true,Junior,Excellent
1000,Employee_1000,Female,42,Sales,Analyst,25000,1,28/10/2023,Delhi,Rajasthan,Not Assigned,4,92.0,true,Junior,Excellent
1003,Employee_1003,Male,36,HR,Manager,25000,0,31/10/2023,Delhi,Rajasthan,Amit,3,92.0,false,Junior,Excellent
1015,Employee_1015,Female,42,Finance,Engineer,70000,1,12/11/2023,Pune,Delhi,Rohit,3,110.0,false,Junior,Excellent
1017,Employee_1017,Male,42,Finance,Engineer,25000,5,2023-11-14,Pune,Maharashtra,Neha,6,110.0,false,Senior,Excellent
1025,Employee_1025,Female,25,Marketing,Engineer,70000,3,11-22-2023,Jaipur,Delhi,Neha,3,92.0,false,Mid Level,Excellent
1031,Employee_1031,Male,42,IT,Engineer,25000,1,11-28-2023,Jaipur,Maharashtra,Neha,4,97.0,true,Junior,Excellent
1037,Employee_1037,Male,36,IT,Analyst,70000,5,12-04-2023,Ahmedabad,Rajasthan,Neha,6,92.0,true,Senior,Excellent
1043,Employee_1043,Male,30,Marketing,Manager,25000,3,12-10-2023,Ahmedabad,Gujarat,Not Assigned,3,92.0,true,Mid Level,Excellent
1067,Employee_1067,Female,25,Marketing,Analyst,25000,3,01-03-2024,Ahmedabad,Maharashtra,Rohit,5,92.0,true,Mid Level,Excellent
1118,Employee_1118,Male,30,HR,Executive,45000,0,02-23-2024,Ahmedabad,Rajasthan,Rohit,6,88.0,false,Junior,Needs Improvement
1133,Employee_1133,Female,36,Finance,Executive,15000,5,03-09-2024,Jaipur,Delhi,Amit,5,88.0,true,Senior,Needs Improvement
1162,Employee_1162,Male,30,IT,Analyst,70000,5,07/04/2024,Pune,Gujarat,Amit,5,110.0,false,Senior,Excellent
1169,Employee_1169,Female,30,Sales,Manager,25000,0,04-14-2024,Jaipur,Maharashtra,Not Assigned,4,88.0,true,Junior,Needs Improvement
1202,Employee_1202,Female,30,Finance,Manager,45000,0,05-17-2024,Ahmedabad,Maharashtra,Neha,5,110.0,false,Junior,Excellent
1210,Employee_1210,Male,36,HR,Analyst,70000,3,25/05/2024,Mumbai,Gujarat,Neha,4,97.0,false,Mid Level,Excellent
1228,Employee_1228,Male,24,HR,Manager,25000,3,12/06/2024,Jaipur,Rajasthan,Amit,5,110.0,true,Mid Level,Excellent
1270,Employee_1270,Female,42,Marketing,Executive,25000,0,24/07/2024,Ahmedabad,Maharashtra,Amit,3,97.0,false,Junior,Excellent
1288,Employee_1288,Male,42,IT,Analyst,70000,3,11/08/2024,Jaipur,Delhi,Not Assigned,3,97.0,false,Mid Level,Excellent
1307,Employee_1307,Male,25,Marketing,Engineer,25000,3,08-30-2024,Jaipur,Gujarat,Amit,4,110.0,false,Mid Level,Excellent
1308,Employee_1308,Male,42,Finance,Analyst,45000,3,2024-08-31,Pune,Delhi,Not Assigned,4,92.0,false,Mid Level,Excellent
1326,Employee_1326,Male,24,IT,Engineer,25000,3,2024-09-18,Delhi,Maharashtra,Rohit,6,92.0,true,Mid Level,Excellent
1331,Employee_1331,Male,30,Marketing,Manager,15000,0,09-23-2024,Delhi,Rajasthan,Rohit,6,110.0,false,Junior,Excellent
5,Employee_5,Female,25,Finance,Executive,70000,5,01-06-2023,Pune,Maharashtra,Amit,6,88.0,true,Senior,Needs Improvement
29,Employee_29,Female,42,HR,Engineer,15000,5,01-30-2023,Pune,Rajasthan,Not Assigned,5,97.0,false,Senior,Excellent
36,Employee_36,Female,30,Marketing,Analyst,25000,0,2023-02-06,Mumbai,Delhi,Amit,0,110.0,true,Junior,Excellent
39,Employee_39,Male,36,IT,Engineer,15000,3,2023-02-09,Ahmedabad,Maharashtra,Neha,6,88.0,false,Mid Level,Needs Improvement
41,Employee_41,Female,24,IT,Engineer,15000,3,02-11-2023,Delhi,Gujarat,Not Assigned,6,92.0,false,Mid Level,Excellent
67,Employee_67,Female,24,IT,Analyst,45000,0,09/03/2023,Mumbai,Gujarat,Amit,5,92.0,true,Junior,Excellent
75,Employee_75,Female,25,IT,Executive,25000,1,2023-03-17,Ahmedabad,Maharashtra,Not Assigned,6,97.0,true,Junior,Excellent
92,Employee_92,Male,24,IT,Manager,70000,5,04-03-2023,Jaipur,Maharashtra,Amit,5,97.0,true,Senior,Excellent
106,Employee_106,Female,24,Sales,Engineer,25000,0,17/04/2023,Mumbai,Delhi,Amit,4,97.0,false,Junior,Excellent
122,Employee_122,Male,30,Sales,Executive,25000,0,05-03-2023,Jaipur,Maharashtra,Not Assigned,5,88.0,true,Junior,Needs Improvement
134,Employee_134,Male,25,HR,Executive,70000,1,05-15-2023,Mumbai,Maharashtra,Neha,3,88.0,true,Junior,Needs Improvement
143,Employee_143,Female,25,Marketing,Engineer,45000,5,05-24-2023,Pune,Delhi,Not Assigned,6,88.0,true,Senior,Needs Improvement
145,Employee_145,Female,24,IT,Analyst,45000,3,26/05/2023,Delhi,Gujarat,Neha,5,97.0,true,Mid Level,Excellent
165,Employee_165,Female,30,Sales,Engineer,25000,1,2023-06-15,Delhi,Maharashtra,Not Assigned,4,92.0,false,Junior,Excellent
170,Employee_170,Male,36,Marketing,Engineer,45000,1,06-20-2023,Ahmedabad,Gujarat,Not Assigned,5,97.0,true,Junior,Excellent
208,Employee_208,Female,36,Marketing,Engineer,70000,0,28/07/2023,Ahmedabad,Maharashtra,Amit,5,88.0,true,Junior,Needs Improvement
220,Employee_220,Male,36,IT,Manager,70000,3,09/08/2023,Pune,Rajasthan,Not Assigned,5,92.0,false,Mid Level,Excellent
243,Employee_243,Female,24,Marketing,Executive,45000,5,2023-09-01,Ahmedabad,Maharashtra,Neha,5,110.0,true,Senior,Excellent
295,Employee_295,Female,25,Marketing,Executive,15000,5,23/10/2023,Delhi,Delhi,Neha,6,88.0,true,Senior,Needs Improvement
352,Employee_352,Female,25,Sales,Manager,70000,0,19/12/2023,Pune,Gujarat,Amit,5,92.0,true,Junior,Excellent
368,Employee_368,Female,30,Finance,Analyst,25000,1,01-04-2024,Delhi,Maharashtra,Not Assigned,5,92.0,true,Junior,Excellent
373,Employee_373,Male,42,Sales,Engineer,25000,0,09/01/2024,Mumbai,Delhi,Amit,3,88.0,true,Junior,Needs Improvement
377,Employee_377,Female,25,Finance,Manager,45000,3,01-13-2024,Pune,Delhi,Not Assigned,4,92.0,true,Mid Level,Excellent
387,Employee_387,Female,42,Finance,Manager,15000,0,2024-01-23,Jaipur,Delhi,Neha,4,97.0,false,Junior,Excellent
391,Employee_391,Male,36,IT,Analyst,45000,5,27/01/2024,Mumbai,Gujarat,Neha,5,92.0,true,Senior,Excellent
397,Employee_397,Male,24,Finance,Executive,70000,0,02/02/2024,Delhi,Gujarat,Amit,5,97.0,false,Junior,Excellent
405,Employee_405,Male,42,Finance,Manager,70000,0,2024-02-10,Mumbai,Rajasthan,Amit,6,88.0,true,Junior,Needs Improvement
460,Employee_460,Male,36,Finance,Engineer,25000,5,05/04/2024,Pune,Delhi,Rohit,4,88.0,true,Senior,Needs Improvement
478,Employee_478,Female,30,Finance,Manager,25000,0,23/04/2024,Pune,Rajasthan,Not Assigned,4,92.0,true,Junior,Excellent
499,Employee_499,Female,30,Sales,Engineer,25000,0,14/05/2024,Ahmedabad,Maharashtra,Amit,5,97.0,false,Junior,Excellent
502,Employee_502,Female,30,IT,Executive,45000,0,17/05/2024,Mumbai,Maharashtra,Rohit,6,92.0,false,Junior,Excellent
505,Employee_505,Male,25,Sales,Analyst,15000,1,20/05/2024,Jaipur,Maharashtra,Rohit,4,97.0,false,Junior,Excellent
510,Employee_510,Male,25,Finance,Analyst,70000,5,2024-05-25,Ahmedabad,Maharashtra,Rohit,3,88.0,false,Senior,Needs Improvement
532,Employee_532,Female,30,HR,Executive,70000,0,16/06/2024,Mumbai,Delhi,Neha,5,92.0,false,Junior,Excellent
552,Employee_552,Female,30,HR,Analyst,70000,3,2024-07-06,Pune,Gujarat,Not Assigned,5,110.0,true,Mid Level,Excellent
557,Employee_557,Female,24,Sales,Engineer,15000,0,07-11-2024,Mumbai,Delhi,Not Assigned,5,88.0,false,Junior,Needs Improvement
558,Employee_558,Male,25,Sales,Analyst,25000,1,2024-07-12,Mumbai,Rajasthan,Neha,0,92.0,true,Junior,Excellent
610,Employee_610,Male,42,Sales,Manager,70000,5,02/09/2024,Mumbai,Delhi,Amit,6,88.0,false,Senior,Needs Improvement
637,Employee_637,Male,36,IT,Manager,15000,3,29/09/2024,Mumbai,Gujarat,Amit,6,92.0,true,Mid Level,Excellent
652,Employee_652,Male,36,Marketing,Executive,45000,1,14/10/2024,Delhi,Rajasthan,Not Assigned,4,110.0,true,Junior,Excellent
655,Employee_655,Female,42,IT,Analyst,45000,0,17/10/2024,Delhi,Delhi,Amit,6,88.0,true,Junior,Needs Improvement
686,Employee_686,Male,30,IT,Engineer,45000,5,11-17-2024,Delhi,Maharashtra,Rohit,5,97.0,true,Senior,Excellent
700,Employee_700,Male,36,Marketing,Engineer,15000,5,01/01/2023,Delhi,Gujarat,Amit,6,92.0,true,Senior,Excellent
701,Employee_701,Female,30,Finance,Executive,25000,3,01-02-2023,Delhi,Gujarat,Amit,4,88.0,false,Mid Level,Needs Improvement
717,Employee_717,Male,25,IT,Manager,70000,0,2023-01-18,Ahmedabad,Gujarat,Not Assigned,4,110.0,true,Junior,Excellent
752,Employee_752,Male,36,IT,Analyst,70000,3,02-22-2023,Delhi,Delhi,Not Assigned,3,88.0,false,Mid Level,Needs Improvement
765,Employee_765,Female,25,Sales,Engineer,45000,5,2023-03-07,Delhi,Maharashtra,Not Assigned,3,92.0,false,Senior,Excellent
769,Employee_769,Female,24,Sales,Executive,15000,5,11/03/2023,Pune,Maharashtra,Not Assigned,3,97.0,false,Senior,Excellent
797,Employee_797,Female,30,Sales,Engineer,15000,1,04-08-2023,Jaipur,Rajasthan,Rohit,3,92.0,false,Junior,Excellent
813,Employee_813,Male,30,Sales,Executive,25000,1,2023-04-24,Mumbai,Gujarat,Neha,6,92.0,false,Junior,Excellent
820,Employee_820,Female,30,HR,Engineer,25000,1,01/05/2023,Pune,Gujarat,Rohit,3,92.0,false,Junior,Excellent
826,Employee_826,Female,25,Marketing,Engineer,15000,0,07/05/2023,Delhi,Gujarat,Not Assigned,5,97.0,true,Junior,Excellent
842,Employee_842,Male,24,Marketing,Executive,15000,5,05-23-2023,Mumbai,Gujarat,Not Assigned,4,88.0,true,Senior,Needs Improvement
843,Employee_843,Female,24,Marketing,Engineer,15000,1,2023-05-24,Pune,Gujarat,Amit,4,92.0,false,Junior,Excellent
851,Employee_851,Male,36,IT,Engineer,25000,3,06-01-2023,Ahmedabad,Gujarat,Rohit,5,110.0,false,Mid Level,Excellent
854,Employee_854,Male,30,Marketing,Manager,15000,0,06-04-2023,Ahmedabad,Rajasthan,Amit,5,88.0,false,Junior,Needs Improvement
884,Employee_884,Female,30,Sales,Engineer,70000,3,07-04-2023,Jaipur,Delhi,Not Assigned,5,110.0,true,Mid Level,Excellent
895,Employee_895,Male,36,IT,Engineer,15000,5,15/07/2023,Pune,Rajasthan,Not Assigned,4,110.0,false,Senior,Excellent
914,Employee_914,Male,36,HR,Analyst,45000,3,08-03-2023,Mumbai,Delhi,Rohit,5,92.0,true,Mid Level,Excellent
917,Employee_917,Male,24,Sales,Manager,45000,0,08-06-2023,Delhi,Maharashtra,Amit,6,92.0,false,Junior,Excellent
954,Employee_954,Female,36,IT,Executive,15000,1,2023-09-12,Mumbai,Delhi,Not Assigned,0,97.0,true,Junior,Excellent
963,Employee_963,Female,30,Sales,Engineer,25000,0,2023-09-21,Delhi,Rajasthan,Rohit,3,88.0,false,Junior,Needs Improvement
994,Employee_994,Female,36,Finance,Manager,15000,0,22/10/2023,Pune,Maharashtra,Neha,3,88.0,false,Junior,Needs Improvement
1019,Employee_1019,Female,30,IT,Analyst,15000,0,11-16-2023,Delhi,Maharashtra,Neha,3,92.0,false,Junior,Excellent
1020,Employee_1020,Female,25,Finance,Executive,15000,3,2023-11-17,Jaipur,Maharashtra,Amit,6,88.0,true,Mid Level,Needs Improvement
1053,Employee_1053,Female,24,HR,Engineer,15000,0,2023-12-20,Delhi,Rajasthan,Rohit,3,92.0,true,Junior,Excellent
1065,Employee_1065,Male,42,Finance,Analyst,70000,1,2024-01-01,Ahmedabad,Gujarat,Neha,3,88.0,true,Junior,Needs Improvement
1066,Employee_1066,Male,42,Marketing,Executive,15000,1,02/01/2024,Delhi,Delhi,Not Assigned,4,88.0,false,Junior,Needs Improvement
1072,Employee_1072,Female,42,Sales,Manager,70000,0,08/01/2024,Pune,Maharashtra,Amit,3,97.0,true,Junior,Excellent
1087,Employee_1087,Female,30,Sales,Executive,45000,1,23/01/2024,Jaipur,Maharashtra,Not Assigned,6,97.0,true,Junior,Excellent
1099,Employee_1099,Female,36,IT,Analyst,70000,1,04/02/2024,Jaipur,Maharashtra,Not Assigned,4,92.0,false,Junior,Excellent
1143,Employee_1143,Male,36,Marketing,Executive,25000,1,2024-03-19,Delhi,Rajasthan,Rohit,6,110.0,true,Junior,Excellent
1192,Employee_1192,Female,24,IT,Analyst,45000,3,07/05/2024,Pune,Gujarat,Neha,3,110.0,false,Mid Level,Excellent
1194,Employee_1194,Male,25,IT,Executive,15000,5,2024-05-09,Delhi,Maharashtra,Neha,3,97.0,false,Senior,Excellent
1208,Employee_1208,Female,42,Marketing,Executive,15000,5,05-23-2024,Ahmedabad,Maharashtra,Amit,3,110.0,true,Senior,Excellent
1222,Employee_1222,Female,36,Finance,Manager,25000,0,06/06/2024,Pune,Rajasthan,Amit,6,92.0,true,Junior,Excellent
1230,Employee_1230,Female,42,IT,Engineer,25000,5,2024-06-14,Delhi,Maharashtra,Amit,4,92.0,false,Senior,Excellent
1234,Employee_1234,Female,36,Sales,Executive,45000,0,18/06/2024,Mumbai,Delhi,Rohit,4,110.0,false,Junior,Excellent
1263,Employee_1263,Male,42,HR,Manager,25000,5,2024-07-17,Delhi,Rajasthan,Neha,4,97.0,true,Senior,Excellent
1329,Employee_1329,Male,30,IT,Executive,45000,1,2024-09-21,Delhi,Gujarat,Amit,4,97.0,false,Junior,Excellent
6,Employee_6,Male,36,Sales,Analyst,70000,1,2023-01-07,Pune,Gujarat,Not Assigned,4,92.0,true,Junior,Excellent
81,Employee_81,Male,36,Marketing,Analyst,45000,1,2023-03-23,Delhi,Maharashtra,Amit,4,97.0,false,Junior,Excellent
102,Employee_102,Male,25,IT,Manager,45000,1,2023-04-13,Pune,Rajasthan,Rohit,6,110.0,true,Junior,Excellent
128,Employee_128,Male,25,Sales,Manager,45000,1,05-09-2023,Pune,Delhi,Amit,5,92.0,false,Junior,Excellent
151,Employee_151,Female,36,HR,Engineer,25000,1,01/06/2023,Mumbai,Maharashtra,Rohit,3,88.0,true,Junior,Needs Improvement
157,Employee_157,Female,30,Sales,Analyst,25000,0,07/06/2023,Jaipur,Delhi,Neha,5,110.0,true,Junior,Excellent
164,Employee_164,Male,42,Sales,Analyst,15000,0,06-14-2023,Pune,Maharashtra,Rohit,5,92.0,true,Junior,Excellent
179,Employee_179,Male,42,Marketing,Analyst,70000,0,06-29-2023,Pune,Gujarat,Amit,6,88.0,false,Junior,Needs Improvement
191,Employee_191,Female,25,Marketing,Analyst,45000,5,07-11-2023,Mumbai,Delhi,Neha,6,97.0,true,Senior,Excellent
194,Employee_194,Male,30,HR,Analyst,15000,0,07-14-2023,Mumbai,Rajasthan,Rohit,6,97.0,true,Junior,Excellent
214,Employee_214,Female,25,Finance,Analyst,25000,3,03/08/2023,Ahmedabad,Rajasthan,Amit,4,110.0,false,Mid Level,Excellent
218,Employee_218,Female,42,Marketing,Executive,15000,0,08-07-2023,Mumbai,Delhi,Rohit,5,92.0,false,Junior,Excellent
219,Employee_219,Female,25,IT,Manager,25000,3,2023-08-08,Ahmedabad,Gujarat,Not Assigned,3,110.0,false,Mid Level,Excellent
226,Employee_226,Male,36,IT,Analyst,25000,5,15/08/2023,Jaipur,Gujarat,Amit,6,88.0,true,Senior,Needs Improvement
259,Employee_259,Male,25,Marketing,Manager,70000,0,17/09/2023,Pune,Delhi,Rohit,5,97.0,false,Junior,Excellent
267,Employee_267,Male,30,Sales,Engineer,70000,5,2023-09-25,Pune,Rajasthan,Amit,3,92.0,false,Senior,Excellent
313,Employee_313,Male,36,IT,Executive,70000,5,10/11/2023,Pune,Gujarat,Amit,4,110.0,true,Senior,Excellent
325,Employee_325,Female,42,Marketing,Manager,25000,5,22/11/2023,Mumbai,Gujarat,Neha,4,110.0,false,Senior,Excellent
327,Employee_327,Female,25,Marketing,Executive,45000,5,2023-11-24,Mumbai,Maharashtra,Neha,5,110.0,true,Senior,Excellent
337,Employee_337,Female,30,IT,Executive,45000,3,04/12/2023,Jaipur,Gujarat,Rohit,4,97.0,false,Mid Level,Excellent
424,Employee_424,Female,25,Sales,Executive,70000,1,29/02/2024,Mumbai,Gujarat,Rohit,5,88.0,true,Junior,Needs Improvement
447,Employee_447,Female,24,IT,Engineer,25000,1,2024-03-23,Pune,Delhi,Not Assigned,3,110.0,true,Junior,Excellent
448,Employee_448,Female,25,Sales,Manager,70000,1,24/03/2024,Delhi,Delhi,Neha,4,97.0,false,Junior,Excellent
457,Employee_457,Male,24,Marketing,Analyst,15000,3,02/04/2024,Delhi,Maharashtra,Neha,3,110.0,true,Mid Level,Excellent
458,Employee_458,Male,30,IT,Engineer,70000,1,04-03-2024,Jaipur,Rajasthan,Neha,3,97.0,false,Junior,Excellent
484,Employee_484,Female,42,Sales,Manager,15000,0,29/04/2024,Mumbai,Gujarat,Not Assigned,5,110.0,false,Junior,Excellent
494,Employee_494,Female,25,HR,Executive,15000,1,05-09-2024,Delhi,Gujarat,Not Assigned,5,92.0,true,Junior,Excellent
509,Employee_509,Female,42,Sales,Executive,15000,1,05-24-2024,Pune,Gujarat,Not Assigned,3,88.0,true,Junior,Needs Improvement
520,Employee_520,Male,24,IT,Manager,15000,0,04/06/2024,Jaipur,Gujarat,Neha,6,110.0,true,Junior,Excellent
543,Employee_543,Male,36,Finance,Engineer,25000,1,2024-06-27,Pune,Gujarat,Rohit,4,88.0,false,Junior,Needs Improvement
560,Employee_560,Male,30,Marketing,Executive,15000,3,07-14-2024,Mumbai,Gujarat,Not Assigned,4,110.0,true,Mid Level,Excellent
581,Employee_581,Female,24,Finance,Manager,25000,5,08-04-2024,Delhi,Maharashtra,Neha,3,97.0,true,Senior,Excellent
585,Employee_585,Male,36,Marketing,Executive,15000,3,2024-08-08,Mumbai,Rajasthan,Neha,5,97.0,false,Mid Level,Excellent
603,Employee_603,Female,25,Finance,Engineer,70000,0,2024-08-26,Delhi,Maharashtra,Neha,3,92.0,false,Junior,Excellent
623,Employee_623,Female,24,IT,Analyst,45000,0,09-15-2024,Pune,Rajasthan,Neha,5,88.0,false,Junior,Needs Improvement
642,Employee_642,Male,24,HR,Executive,70000,5,2024-10-04,Delhi,Gujarat,Amit,3,88.0,true,Senior,Needs Improvement
644,Employee_644,Female,25,Marketing,Engineer,45000,3,10-06-2024,Delhi,Delhi,Neha,4,110.0,true,Mid Level,Excellent
648,Employee_648,Female,25,Sales,Engineer,70000,5,2024-10-10,Pune,Maharashtra,Not Assigned,0,110.0,false,Senior,Excellent
653,Employee_653,Female,24,HR,Manager,70000,5,10-15-2024,Jaipur,Maharashtra,Neha,6,110.0,true,Senior,Excellent
663,Employee_663,Female,42,Marketing,Engineer,45000,5,2024-10-25,Ahmedabad,Gujarat,Neha,4,110.0,true,Senior,Excellent
690,Employee_690,Female,36,Finance,Manager,45000,0,2024-11-21,Mumbai,Maharashtra,Neha,4,88.0,false,Junior,Needs Improvement
691,Employee_691,Male,24,IT,Executive,25000,3,22/11/2024,Ahmedabad,Rajasthan,Rohit,6,88.0,false,Mid Level,Needs Improvement
704,Employee_704,Female,36,Finance,Manager,45000,3,01-05-2023,Ahmedabad,Maharashtra,Not Assigned,4,92.0,false,Mid Level,Excellent
708,Employee_708,Female,36,HR,Engineer,45000,5,2023-01-09,Mumbai,Maharashtra,Neha,6,92.0,false,Senior,Excellent
713,Employee_713,Male,24,IT,Engineer,15000,5,01-14-2023,Jaipur,Delhi,Not Assigned,3,92.0,true,Senior,Excellent
723,Employee_723,Female,36,HR,Engineer,45000,1,2023-01-24,Ahmedabad,Gujarat,Not Assigned,4,97.0,false,Junior,Excellent
746,Employee_746,Male,24,Finance,Engineer,70000,1,02-16-2023,Ahmedabad,Rajasthan,Neha,5,92.0,true,Junior,Excellent
747,Employee_747,Male,36,IT,Executive,45000,1,2023-02-17,Delhi,Maharashtra,Neha,6,97.0,false,Junior,Excellent
750,Employee_750,Female,36,Marketing,Analyst,45000,1,2023-02-20,Pune,Maharashtra,Amit,6,92.0,false,Junior,Excellent
753,Employee_753,Female,25,Sales,Engineer,45000,5,2023-02-23,Ahmedabad,Delhi,Amit,6,92.0,true,Senior,Excellent
767,Employee_767,Female,30,Finance,Manager,25000,0,03-09-2023,Mumbai,Delhi,Not Assigned,5,110.0,false,Junior,Excellent
770,Employee_770,Female,36,IT,Analyst,15000,5,03-12-2023,Jaipur,Rajasthan,Neha,6,97.0,false,Senior,Excellent
793,Employee_793,Female,25,HR,Executive,70000,5,04/04/2023,Jaipur,Gujarat,Amit,4,97.0,false,Senior,Excellent
811,Employee_811,Male,25,Sales,Executive,15000,3,22/04/2023,Pune,Delhi,Neha,5,110.0,false,Mid Level,Excellent
816,Employee_816,Female,30,IT,Manager,70000,3,2023-04-27,Delhi,Delhi,Not Assigned,5,92.0,false,Mid Level,Excellent
844,Employee_844,Female,30,Marketing,Engineer,70000,3,25/05/2023,Ahmedabad,Maharashtra,Amit,6,110.0,false,Mid Level,Excellent
847,Employee_847,Male,30,Marketing,Manager,70000,1,28/05/2023,Ahmedabad,Maharashtra,Amit,4,88.0,false,Junior,Needs Improvement
879,Employee_879,Male,36,IT,Engineer,15000,3,2023-06-29,Delhi,Gujarat,Amit,5,97.0,false,Mid Level,Excellent
909,Employee_909,Male,24,Finance,Engineer,45000,0,2023-07-29,Delhi,Gujarat,Rohit,3,92.0,true,Junior,Excellent
910,Employee_910,Male,24,Sales,Executive,70000,5,30/07/2023,Jaipur,Delhi,Not Assigned,3,92.0,true,Senior,Excellent
926,Employee_926,Male,24,IT,Engineer,45000,1,08-15-2023,Ahmedabad,Delhi,Amit,5,92.0,false,Junior,Excellent
938,Employee_938,Female,25,Sales,Analyst,70000,3,08-27-2023,Delhi,Gujarat,Rohit,3,92.0,true,Mid Level,Excellent
943,Employee_943,Female,42,Finance,Manager,15000,5,01/09/2023,Jaipur,Rajasthan,Not Assigned,6,92.0,false,Senior,Excellent
965,Employee_965,Female,25,Finance,Engineer,25000,3,09-23-2023,Pune,Rajasthan,Amit,5,88.0,true,Mid Level,Needs Improvement
970,Employee_970,Male,30,Marketing,Engineer,70000,0,28/09/2023,Ahmedabad,Rajasthan,Amit,4,88.0,true,Junior,Needs Improvement
1038,Employee_1038,Female,25,Finance,Manager,70000,5,2023-12-05,Mumbai,Gujarat,Rohit,5,110.0,false,Senior,Excellent
1045,Employee_1045,Female,42,Finance,Engineer,45000,3,12/12/2023,Delhi,Rajasthan,Neha,6,88.0,false,Mid Level,Needs Improvement
1059,Employee_1059,Female,30,Finance,Engineer,45000,5,2023-12-26,Jaipur,Maharashtra,Amit,6,97.0,false,Senior,Excellent
1077,Employee_1077,Male,36,Marketing,Engineer,45000,3,2024-01-13,Jaipur,Rajasthan,Amit,3,110.0,true,Mid Level,Excellent
1091,Employee_1091,Male,25,HR,Manager,45000,5,01-27-2024,Delhi,Maharashtra,Neha,3,88.0,false,Senior,Needs Improvement
1097,Employee_1097,Female,36,HR,Manager,15000,1,02-02-2024,Mumbai,Delhi,Neha,5,92.0,true,Junior,Excellent
1101,Employee_1101,Male,25,IT,Manager,25000,5,2024-02-06,Pune,Rajasthan,Not Assigned,6,92.0,false,Senior,Excellent
1103,Employee_1103,Female,30,Marketing,Manager,45000,3,02-08-2024,Ahmedabad,Maharashtra,Rohit,5,88.0,false,Mid Level,Needs Improvement
1175,Employee_1175,Female,24,Finance,Analyst,45000,5,04-20-2024,Delhi,Rajasthan,Not Assigned,5,97.0,true,Senior,Excellent
1199,Employee_1199,Female,25,Sales,Analyst,15000,0,05-14-2024,Jaipur,Rajasthan,Amit,6,110.0,false,Junior,Excellent
1215,Employee_1215,Female,30,Finance,Engineer,15000,5,2024-05-30,Jaipur,Maharashtra,Neha,6,88.0,true,Senior,Needs Improvement
1233,Employee_1233,Male,42,Marketing,Executive,25000,0,2024-06-17,Mumbai,Delhi,Neha,6,97.0,true,Junior,Excellent
1256,Employee_1256,Female,30,Sales,Manager,15000,5,07-10-2024,Pune,Maharashtra,Neha,3,92.0,true,Senior,Excellent
